Symbol,7 Day Average Funding Rate (Annualized %),Current Funding Rate (Annualized %)
IDOL/USDT:USDT,23.400149999999996,10.950000000000001
TOWNS/USDT:USDT,7.6869,10.950000000000001
SPK/USDT:USDT,-114.16469999999998,-108.405
NEAR/USDT:USDT,9.564825,10.950000000000001
H/USDT:USDT,10.950000000000001,10.950000000000001
TRADOOR/USDT:USDT,-1100.2559999999999,-1100.2559999999999
SOONNETWORK/USDT:USDT,27.823950000000004,10.950000000000001
CELB/USDT:USDT,28.5576,43.800000000000004
LDO/USDT:USDT,4.319774999999999,10.950000000000001
HBAR/USDT:USDT,6.192225000000001,10.950000000000001
CYBER/USDT:USDT,-0.9307499999999996,-59.568
RAI/USDT:USDT,29.4774,-29.564999999999998
FET/USDT:USDT,9.860475000000001,10.950000000000001
OP/USDT:USDT,7.347450000000001,10.950000000000001
GALA/USDT:USDT,9.0447,10.950000000000001
VINE/USDT:USDT,10.950000000000001,10.950000000000001
TIA/USDT:USDT,9.84405,10.950000000000001
TONCOIN/USDT:USDT,6.975150000000001,10.950000000000001
INJ/USDT:USDT,22.699350000000003,30.003
MAV/USDT:USDT,-28.502849999999995,8.6505
TRX/USDT:USDT,-22.578899999999997,-22.557
YALA/USDT:USDT,10.950000000000001,10.950000000000001
POPCAT/USDT:USDT,9.3732,10.950000000000001
LINEA/USDT:USDT,10.950000000000001,10.950000000000001
XLM/USDT:USDT,3.608025,10.950000000000001
DORA/USDT:USDT,-16.008900000000004,32.412
DOLO/USDT:USDT,-103.64175,-21.462
CRO/USDT:USDT,4.828950000000001,4.1610000000000005
AIOT/USDT:USDT,-216.86475000000002,10.950000000000001
PI/USDT:USDT,2.409,10.950000000000001
TRUMPOFFICIAL/USDT:USDT,10.950000000000001,10.950000000000001
1000BONK/USDT:USDT,10.052100000000001,10.950000000000001
UNITE/USDT:USDT,13.665600000000003,43.800000000000004
GATA/USDT:USDT,10.5996,-43.800000000000004
NEET/USDT:USDT,24.856499999999997,24.747
CARDS/USDT:USDT,-11.092349999999998,30.003
DEBT/USDT:USDT,17.9799,43.800000000000004
ZENT/USDT:USDT,-5.184825000000001,10.950000000000001
FLOKI/USDT:USDT,7.796400000000002,10.950000000000001
SPX/USDT:USDT,10.950000000000001,10.950000000000001
MAT/USDT:USDT,-7.91685,-43.800000000000004
U/USDT:USDT,7.5993,10.950000000000001
EIGEN/USDT:USDT,0.3175500000000001,10.950000000000001
NAORIS/USDT:USDT,19.9071,10.950000000000001
API3/USDT:USDT,-168.71759999999998,-262.8
KAS/USDT:USDT,9.657900000000001,10.950000000000001
VIRTUAL/USDT:USDT,8.8038,10.950000000000001
ETHFI/USDT:USDT,-5.46405,-6.789000000000001
C/USDT:USDT,10.950000000000001,10.950000000000001
KAVA/USDT:USDT,10.950000000000001,10.950000000000001
CAMP/USDT:USDT,7.807350000000001,-16.425
BB/USDT:USDT,-14.256899999999998,-20.586
SHARDS/USDT:USDT,-0.8212500000000008,27.593999999999998
SHIB/USDT:USDT,8.2782,10.950000000000001
USELESS/USDT:USDT,10.971900000000002,10.950000000000001
ZEC/USDT:USDT,7.604775000000001,-25.9515
UNI/USDT:USDT,9.959024999999999,10.950000000000001
ARIA/USDT:USDT,-76.37624999999998,10.950000000000001
FILECOIN/USDT:USDT,5.765175000000001,10.950000000000001
CTSI/USDT:USDT,1.4946750000000002,10.950000000000001
ORDI/USDT:USDT,10.34775,10.950000000000001
AIXBT/USDT:USDT,10.950000000000001,10.950000000000001
CUDIS/USDT:USDT,10.950000000000001,10.950000000000001
XPL/USDT:USDT,10.950000000000001,10.950000000000001
JUP/USDT:USDT,10.687200000000002,10.950000000000001
BCH/USDT:USDT,6.334575000000001,8.979000000000001
FST/USDT:USDT,5.8363499999999995,31.098000000000003
NOICE/USDT:USDT,-6.940615384615384,-43.800000000000004
ARKM/USDT:USDT,9.198000000000002,10.950000000000001
BOT/USDT:USDT,-0.09855000000000076,-43.800000000000004
BAKE/USDT:USDT,-3.170025,87.4905
MOODENG/USDT:USDT,10.950000000000001,10.950000000000001
OKB/USDT:USDT,36.60585,10.950000000000001
B3/USDT:USDT,10.950000000000001,10.950000000000001
PLUME/USDT:USDT,10.950000000000001,10.950000000000001
TRB/USDT:USDT,10.5996,10.950000000000001
JTO/USDT:USDT,10.950000000000001,10.950000000000001
POL/USDT:USDT,10.950000000000001,10.950000000000001
MEME/USDT:USDT,8.727150000000002,10.950000000000001
ATOM/USDT:USDT,-3.969375,10.512
GMTTOKEN/USDT:USDT,4.7139750000000005,10.950000000000001
PIPPIN/USDT:USDT,84.56684999999999,66.57600000000001
CLIPPY/USDT:USDT,3.09885,43.800000000000004
OG/USDT:USDT,10.950000000000001,10.950000000000001
MEMECOIN/USDT:USDT,-0.04379999999999899,43.800000000000004
NOBODY/USDT:USDT,-7.774500000000002,26.718000000000004
APE/USDT:USDT,8.081100000000001,10.950000000000001
ONT/USDT:USDT,8.853075000000002,10.950000000000001
AI16Z/USDT:USDT,10.950000000000001,10.950000000000001
1000000BABYDOGE/USDT:USDT,10.950000000000001,10.950000000000001
BAN/USDT:USDT,36.69344999999999,10.950000000000001
SOLV/USDT:USDT,24.84555,23.871000000000002
STARTUP/USDT:USDT,11.8917,12.264
PLAY/USDT:USDT,201.09675000000001,167.097
MANA/USDT:USDT,9.334875,10.950000000000001
XAUT/USDT:USDT,9.84405,10.950000000000001
PNUT/USDT:USDT,9.931650000000001,10.950000000000001
CRV/USDT:USDT,10.616025,10.950000000000001
GOR/USDT:USDT,5.529750000000002,43.800000000000004
ICP/USDT:USDT,6.882075000000001,10.950000000000001
RENDER/USDT:USDT,10.741950000000001,10.950000000000001
AERO/USDT:USDT,18.01275,26.499
ALGO/USDT:USDT,9.25275,10.950000000000001
ZEREBRO/USDT:USDT,58.26494999999999,55.845
GRASS/USDT:USDT,8.31105,10.950000000000001
DAM/USDT:USDT,31.87545,82.563
GRIFFAIN/USDT:USDT,37.05480000000001,24.309
STORJ/USDT:USDT,10.654349999999999,10.950000000000001
SKL/USDT:USDT,-281.62852499999997,-94.38900000000001
HUMA/USDT:USDT,4.1172,-2.628
PENDLE/USDT:USDT,10.074,10.950000000000001
RAY/USDT:USDT,10.67625,10.950000000000001
ZORA/USDT:USDT,10.950000000000001,10.950000000000001
OM/USDT:USDT,-8.2125,10.950000000000001
TAC/USDT:USDT,10.950000000000001,10.950000000000001
ESPORTS/USDT:USDT,11.979300000000002,10.950000000000001
REX/USDT:USDT,33.84645,10.950000000000001
HEI/USDT:USDT,10.950000000000001,10.950000000000001
AI/USDT:USDT,10.950000000000001,10.950000000000001
SPARK/USDT:USDT,3.6573,30.221999999999998
KAITO/USDT:USDT,3.1645500000000006,10.950000000000001
RAD/USDT:USDT,-35.31375,10.950000000000001
BDXN/USDT:USDT,66.20370000000001,70.73700000000001
PROVE/USDT:USDT,-28.45905,-39.858000000000004
SAND/USDT:USDT,8.864025,10.950000000000001
S/USDT:USDT,10.39155,10.950000000000001
NOT/USDT:USDT,10.950000000000001,10.950000000000001
AXS/USDT:USDT,8.940675,10.950000000000001
STRK/USDT:USDT,10.85145,10.950000000000001
MAGIC/USDT:USDT,6.077250000000001,10.950000000000001
SYRUP/USDT:USDT,5.234100000000001,10.950000000000001
SAHARA/USDT:USDT,10.950000000000001,10.950000000000001
ZRO/USDT:USDT,10.950000000000001,10.950000000000001
GROK/USDT:USDT,18.302925,17.848500000000005
OMNI/USDT:USDT,-155.38049999999998,-108.405
DEGEN/USDT:USDT,10.950000000000001,10.950000000000001
GP/USDT:USDT,24.49515,-15.767999999999999
IO/USDT:USDT,9.1323,10.950000000000001
GOAT/USDT:USDT,10.950000000000001,10.950000000000001
BRETT/USDT:USDT,10.950000000000001,10.950000000000001
TAG/USDT:USDT,47.6763,10.950000000000001
CFX/USDT:USDT,4.527825,10.950000000000001
SAGA/USDT:USDT,10.950000000000001,10.950000000000001
VET/USDT:USDT,10.440825,10.950000000000001
JASMY/USDT:USDT,8.568375,10.950000000000001
CHILLGUY/USDT:USDT,10.950000000000001,10.950000000000001
KERNEL/USDT:USDT,-23.662950000000002,-33.945
RUNE/USDT:USDT,9.345825000000001,10.950000000000001
BOME/USDT:USDT,10.490100000000002,10.950000000000001
LAUNCHCOIN/USDT:USDT,13.391850000000002,10.950000000000001
GIGA/USDT:USDT,10.950000000000001,10.950000000000001
MORPHO/USDT:USDT,10.413450000000001,10.950000000000001
TREE/USDT:USDT,-4.8508499999999986,10.950000000000001
ALPINE/USDT:USDT,30.5724,46.428000000000004
NTRN/USDT:USDT,8.584800000000001,10.950000000000001
OBOL/USDT:USDT,11.979300000000002,25.842
PAXG/USDT:USDT,4.839900000000001,10.950000000000001
PRCL/USDT:USDT,10.594125000000002,10.950000000000001
PONKE/USDT:USDT,10.950000000000001,10.950000000000001
ELX/USDT:USDT,-109.54379999999999,10.512
FORM/USDT:USDT,27.1122,38.106
SLF/USDT:USDT,-5.398349999999999,10.950000000000001
LPT/USDT:USDT,-89.0673,-71.39400000000002
HOME/USDT:USDT,-1.63155,-1.314
XPIN/USDT:USDT,-3.7996500000000015,29.346
MINA/USDT:USDT,10.418925000000002,10.950000000000001
W/USDT:USDT,9.8112,10.950000000000001
LEVER/USDT:USDT,12.493950000000002,22.119
DOGS/USDT:USDT,10.249200000000002,10.950000000000001
EPIC/USDT:USDT,10.950000000000001,10.950000000000001
DASH/USDT:USDT,9.09945,10.950000000000001
SUPRA/USDT:USDT,18.23175,43.800000000000004
SUSHI/USDT:USDT,10.588650000000001,10.950000000000001
SHELL/USDT:USDT,9.1323,10.950000000000001
XMR/USDT:USDT,16.58925,13.4685
CYC/USDT:USDT,-0.1314000000000001,-32.193
HFT/USDT:USDT,-6.1758,10.950000000000001
TURBO/USDT:USDT,9.1104,10.950000000000001
HOSICO/USDT:USDT,15.395700000000001,43.800000000000004
SUN/USDT:USDT,9.559350000000002,10.950000000000001
AR/USDT:USDT,9.444375,10.950000000000001
RLC/USDT:USDT,-23.756024999999998,10.950000000000001
PROMPT/USDT:USDT,9.668849999999999,10.950000000000001
BERA/USDT:USDT,-35.02905,-17.739
DYDX/USDT:USDT,9.104925000000001,10.950000000000001
ANI/USDT:USDT,19.45815,24.966
MORI/USDT:USDT,22.9293,43.800000000000004
PORTAL/USDT:USDT,10.950000000000001,10.950000000000001
ETC/USDT:USDT,8.770950000000001,10.950000000000001
F/USDT:USDT,-15.767999999999999,-10.074
CHZ/USDT:USDT,4.128150000000001,10.950000000000001
ZIG/USDT:USDT,7.588350000000001,43.800000000000004
TROLLSOL/USDT:USDT,-4.2048000000000005,-43.800000000000004
AZERO/USDT:USDT,8.727150000000002,-32.412
DOG/USDT:USDT,39.20099999999999,25.404
SWARMS/USDT:USDT,30.211050000000007,62.196000000000005
GRT/USDT:USDT,8.3001,10.950000000000001
RDO/USDT:USDT,19.534800000000004,-31.755
NEWT/USDT:USDT,-119.0703,10.950000000000001
PUMPBTC/USDT:USDT,13.599900000000002,10.950000000000001
BTC/USDC:USDC,6.3072,10.950000000000001
HSK/USDT:USDT,25.1193,43.800000000000004
CAKE/USDT:USDT,10.4025,10.950000000000001
NIL/USDT:USDT,10.950000000000001,10.950000000000001
BOSS/USDT:USDT,27.156000000000002,43.800000000000004
MELANIA/USDT:USDT,15.767999999999999,10.950000000000001
AVL/USDT:USDT,10.950000000000001,10.950000000000001
ILV/USDT:USDT,7.610249999999999,10.950000000000001
QTUM/USDT:USDT,-24.369225000000004,10.950000000000001
ROSE/USDT:USDT,7.7307000000000015,10.950000000000001
ZKSYNC/USDT:USDT,8.354849999999999,10.950000000000001
COOKIE/USDT:USDT,10.950000000000001,10.950000000000001
PARTI/USDT:USDT,-46.515600000000006,10.950000000000001
IOTX/USDT:USDT,10.26015,10.950000000000001
USUAL/USDT:USDT,0.7884000000000004,10.950000000000001
IN/USDT:USDT,10.950000000000001,10.950000000000001
BANANA/USDT:USDT,10.950000000000001,10.950000000000001
ORDER/USDT:USDT,10.950000000000001,24.747
DUPE/USDT:USDT,10.260150000000003,43.800000000000004
LA/USDT:USDT,-1.5767999999999998,-133.15200000000002
STX/USDT:USDT,9.630525000000002,10.950000000000001
ALCH/USDT:USDT,16.67685,15.549000000000001
HIFI/USDT:USDT,70.8684,167.754
RESOLV/USDT:USDT,10.950000000000001,10.950000000000001
PHA/USDT:USDT,10.950000000000001,10.950000000000001
ZBCN/USDT:USDT,10.3368,10.950000000000001
SOL/USDC:USDC,5.55165,8.979000000000001
HIPPO/USDT:USDT,43.28535000000001,77.964
WMTX/USDT:USDT,-9.143249999999998,-11.169
SNX/USDT:USDT,8.152275000000001,10.1835
LISTA/USDT:USDT,10.950000000000001,10.950000000000001
COMP/USDT:USDT,10.648875,10.950000000000001
NEIROCTO/USDT:USDT,10.950000000000001,10.950000000000001
VELVET/USDT:USDT,10.950000000000001,10.950000000000001
NEO/USDT:USDT,10.8624,10.950000000000001
LRC/USDT:USDT,-21.949275,4.818
YZY/USDT:USDT,4.380000000000001,19.491
ID/USDT:USDT,5.710425000000002,9.198
PHY/USDT:USDT,8.497200000000001,-32.631
RSR/USDT:USDT,7.062750000000001,10.950000000000001
ACH/USDT:USDT,10.824075,10.950000000000001
BRIC/USDT:USDT,19.107750000000003,-26.499
UMA/USDT:USDT,9.756450000000001,10.950000000000001
ETH/USDC:USDC,5.0589,10.950000000000001
LIVE/USDT:USDT,10.69815,-30.440999999999995
ENS/USDT:USDT,8.207025000000002,10.950000000000001
MOVE/USDT:USDT,5.8692,10.950000000000001
AVAAI/USDT:USDT,11.388,30.221999999999998
KSM/USDT:USDT,10.878825,10.950000000000001
DSYNC/USDT:USDT,22.348950000000002,43.800000000000004
SXT/USDT:USDT,1.9381500000000003,10.950000000000001
PHB/USDT:USDT,10.950000000000001,10.950000000000001
SANTOS/USDT:USDT,10.950000000000001,10.950000000000001
SKATE/USDT:USDT,22.9293,114.09899999999999
EPT/USDT:USDT,22.65555,61.539
BLUR/USDT:USDT,6.756150000000001,-1.4235
REZ/USDT:USDT,8.00445,10.950000000000001
BANANAS31/USDT:USDT,10.950000000000001,10.950000000000001
LUNC/USDT:USDT,-3.005775,-4.4895000000000005
ULTIMA/USDT:USDT,9.033750000000001,-30.221999999999998
ALT/USDT:USDT,8.0592,10.950000000000001
PAAL/USDT:USDT,25.0536,43.800000000000004
AIO/USDT:USDT,100.25820000000003,197.538
BABY/USDT:USDT,10.950000000000001,10.950000000000001
SKYAI/USDT:USDT,13.884599999999999,10.950000000000001
MNT/USDT:USDT,6.241499999999999,4.7085
1000RATS/USDT:USDT,41.44575000000001,65.481
PEOPLE/USDT:USDT,7.374825000000001,10.950000000000001
DONKEY/USDT:USDT,4.850850000000001,43.800000000000004
MEW/USDT:USDT,6.73425,10.950000000000001
BAND/USDT:USDT,8.98995,10.950000000000001
MYRO/USDT:USDT,37.13145000000001,83.65800000000002
HNT/USDT:USDT,22.135425000000005,32.193
TANSSI/USDT:USDT,22.994999999999997,10.950000000000001
CATI/USDT:USDT,6.132000000000001,10.950000000000001
MUBARAK/USDT:USDT,10.950000000000001,10.950000000000001
TOSHI/USDT:USDT,10.950000000000001,10.950000000000001
EUL/USDT:USDT,12.6655,-43.800000000000004
XCX/USDT:USDT,23.6739,10.950000000000001
USDUC/USDT:USDT,-11.344199999999999,-43.800000000000004
LUMIA/USDT:USDT,10.950000000000001,10.950000000000001
WOO/USDT:USDT,10.3149,10.950000000000001
IMX/USDT:USDT,8.1906,10.950000000000001
THETA/USDT:USDT,10.457250000000002,10.950000000000001
YGG/USDT:USDT,10.950000000000001,10.950000000000001
VANA/USDT:USDT,3.0769499999999996,8.103
CROSS/USDT:USDT,10.950000000000001,10.950000000000001
HOOK/USDT:USDT,10.840499999999999,10.950000000000001
SUPER/USDT:USDT,-7.3365,10.950000000000001
NODE/USDT:USDT,-4.577100000000001,10.950000000000001
CORE/USDT:USDT,13.764150000000003,16.5345
1000000MOG/USDT:USDT,10.950000000000001,10.950000000000001
LQTY/USDT:USDT,7.068225,10.950000000000001
QNT/USDT:USDT,8.081100000000001,10.950000000000001
DIA/USDT:USDT,1.9272,10.950000000000001
GORK/USDT:USDT,47.610600000000005,10.950000000000001
BROCCOLIF3B/USDT:USDT,100.12679999999999,22.776
FHE/USDT:USDT,10.950000000000001,10.950000000000001
JST/USDT:USDT,10.895250000000003,10.950000000000001
PEAQ/USDT:USDT,10.950000000000001,10.950000000000001
MKR/USDT:USDT,13.654649999999998,10.950000000000001
BIGTIME/USDT:USDT,10.950000000000001,10.950000000000001
ARK/USDT:USDT,8.8038,10.950000000000001
QUBIC/USDT:USDT,17.060100000000002,124.06349999999999
ARCSOL/USDT:USDT,33.014250000000004,10.950000000000001
AURASOL/USDT:USDT,17.9142,43.800000000000004
FUN/USDT:USDT,10.950000000000001,10.950000000000001
XAI/USDT:USDT,10.950000000000001,10.950000000000001
LAYER/USDT:USDT,10.7748,10.950000000000001
1INCH/USDT:USDT,9.88785,10.950000000000001
MANTA/USDT:USDT,10.128749999999998,10.950000000000001
WAI/USDT:USDT,-11.48655,-43.800000000000004
IOTA/USDT:USDT,9.581249999999999,10.950000000000001
BEAMX/USDT:USDT,10.950000000000001,10.950000000000001
ALPHA/USDT:USDT,26.876775000000002,15.8775
B/USDT:USDT,37.0548,87.819
EGLD/USDT:USDT,9.756450000000001,10.950000000000001
AIBOT/USDT:USDT,20.104200000000002,43.800000000000004
A2Z/USDT:USDT,10.950000000000001,10.950000000000001
BSU/USDT:USDT,-4.50045,10.950000000000001
AKE/USDT:USDT,-10.5996,29.127000000000002
TUT/USDT:USDT,10.950000000000001,10.950000000000001
DOOD/USDT:USDT,26.400450000000003,10.950000000000001
SPON/USDT:USDT,-10.785750000000002,-43.800000000000004
CETUS/USDT:USDT,10.950000000000001,10.950000000000001
VELO/USDT:USDT,10.950000000000001,10.950000000000001
XVG/USDT:USDT,10.495575000000002,7.3365
ZEN/USDT:USDT,10.265625000000002,10.950000000000001
ME/USDT:USDT,9.307500000000001,10.950000000000001
HYPER/USDT:USDT,9.482700000000001,10.950000000000001
COTI/USDT:USDT,10.950000000000001,10.950000000000001
SIDEKICK/USDT:USDT,10.950000000000001,10.950000000000001
EDU/USDT:USDT,10.950000000000001,10.950000000000001
IDEX/USDT:USDT,-41.16652500000001,10.950000000000001
DEEP/USDT:USDT,6.230550000000001,10.950000000000001
CPOOL/USDT:USDT,10.950000000000001,10.950000000000001
EDGE/USDT:USDT,5.124600000000001,43.800000000000004
WCT/USDT:USDT,9.066600000000001,10.950000000000001
KNC/USDT:USDT,10.950000000000001,10.950000000000001
FXS/USDT:USDT,7.6431,10.950000000000001
FLOCK/USDT:USDT,10.512,10.512
RPL/USDT:USDT,10.950000000000001,10.950000000000001
ERA/USDT:USDT,10.950000000000001,10.950000000000001
IKA/USDT:USDT,-66.23655000000001,-127.23900000000002
JOE/USDT:USDT,10.950000000000001,10.950000000000001
QI/USDT:USDT,-15.943200000000001,-3.2850000000000006
PIXEL/USDT:USDT,10.950000000000001,10.950000000000001
ICE/USDT:USDT,11.94645,21.900000000000002
XRP/USDC:USDC,2.1352500000000005,2.1900000000000004
RICE/USDT:USDT,24.155699999999996,43.800000000000004
ZRX/USDT:USDT,-11.437275,10.950000000000001
FTT/USDT:USDT,7.637625000000002,21.900000000000002
NFP/USDT:USDT,9.723600000000001,10.950000000000001
AIN/USDT:USDT,10.950000000000001,10.950000000000001
HIGH/USDT:USDT,10.950000000000001,10.950000000000001
INIT/USDT:USDT,10.950000000000001,10.950000000000001
AGI/USDT:USDT,10.950000000000001,10.950000000000001
BOOM/USDT:USDT,1.4782500000000007,-26.937
BLZ/USDT:USDT,3.1755,-43.800000000000004
ACT/USDT:USDT,6.351,10.950000000000001
NS/USDT:USDT,10.950000000000001,10.950000000000001
OGN/USDT:USDT,-37.410675,-80.37299999999999
MAVIA/USDT:USDT,10.950000000000001,10.950000000000001
CGPT/USDT:USDT,10.950000000000001,10.950000000000001
GTC/USDT:USDT,15.729674999999999,-56.83050000000001
C98/USDT:USDT,10.950000000000001,10.950000000000001
SKY/USDT:USDT,10.950000000000001,10.950000000000001
XDC/USDT:USDT,10.950000000000001,10.950000000000001
AERGO/USDT:USDT,18.439800000000005,10.950000000000001
BID/USDT:USDT,34.393950000000004,61.539
CELR/USDT:USDT,10.950000000000001,10.950000000000001
LUNANEW/USDT:USDT,10.950000000000001,10.950000000000001
TAI/USDT:USDT,2.7977250000000007,10.950000000000001
XEM/USDT:USDT,10.512,10.512
FLOW/USDT:USDT,7.155825,-7.774500000000001
OL/USDT:USDT,10.950000000000001,10.950000000000001
TST/USDT:USDT,10.950000000000001,10.950000000000001
DRIFT/USDT:USDT,10.950000000000001,10.950000000000001
LABUBU/USDT:USDT,21.7248,43.800000000000004
SATS/USDT:USDT,7.112025000000001,10.950000000000001
AEVO/USDT:USDT,10.950000000000001,10.950000000000001
NXPC/USDT:USDT,10.950000000000001,10.950000000000001
WAL/USDT:USDT,7.21605,10.950000000000001
HOUSE/USDT:USDT,15.987000000000004,66.138
HAEDAL/USDT:USDT,9.822149999999999,10.950000000000001
BOBBSC/USDT:USDT,239.7612,506.328
CTK/USDT:USDT,-2.9564999999999997,10.950000000000001
ONE/USDT:USDT,10.950000000000001,10.950000000000001
METIS/USDT:USDT,9.6141,10.950000000000001
DYM/USDT:USDT,11.9136,10.950000000000001
SUI/USDC:USDC,4.024125,8.103
TRU/USDT:USDT,10.950000000000001,10.950000000000001
TOKEN/USDT:USDT,19.250099999999996,18.834
ROAM/USDT:USDT,66.82785,32.193
RHEA/USDT:USDT,10.950000000000001,10.950000000000001
KDA/USDT:USDT,10.950000000000001,10.950000000000001
SYN/USDT:USDT,10.950000000000001,10.950000000000001
MILK/USDT:USDT,41.31435,32.412
FARTCOIN/USDC:USDC,10.950000000000001,33.945
B2/USDT:USDT,39.5733,67.452
RIF/USDT:USDT,13.0524,10.950000000000001
XTZ/USDT:USDT,2.0148,10.512
RVN/USDT:USDT,10.950000000000001,10.950000000000001
ALEO/USDT:USDT,10.950000000000001,10.950000000000001
SIREN/USDT:USDT,18.834,110.81400000000001
FWOG/USDT:USDT,26.203350000000004,25.404
SQD/USDT:USDT,10.950000000000001,10.950000000000001
FIR/USDT:USDT,-3.580650000000001,29.784
ETHW/USDT:USDT,9.581249999999999,10.950000000000001
SERAPH/USDT:USDT,52.94325,104.68199999999999
CHR/USDT:USDT,10.950000000000001,10.950000000000001
MLN/USDT:USDT,10.950000000000001,10.950000000000001
PORT3/USDT:USDT,13.873650000000005,17.739
CKB/USDT:USDT,5.4750000000000005,10.950000000000001
CITY/USDT:USDT,7.659525000000002,8.103
PUFFER/USDT:USDT,7.1613,10.950000000000001
KAIA/USDT:USDT,10.950000000000001,10.950000000000001
YFI/USDT:USDT,9.876899999999997,10.950000000000001
VANRY/USDT:USDT,10.950000000000001,10.950000000000001
MGO/USDT:USDT,-4.040550000000001,29.784
ALICE/USDT:USDT,10.950000000000001,10.950000000000001
CELO/USDT:USDT,10.950000000000001,10.950000000000001
ACS/USDT:USDT,19.2282,-31.535999999999998
MOVR/USDT:USDT,10.950000000000001,10.950000000000001
ARPA/USDT:USDT,9.84405,10.950000000000001
SONIC/USDT:USDT,-38.237399999999994,10.950000000000001
GUN/USDT:USDT,10.950000000000001,10.950000000000001
SIGN/USDT:USDT,10.950000000000001,10.950000000000001
BAT/USDT:USDT,7.347450000000001,10.950000000000001
MANYU/USDT:USDT,17.39955,43.800000000000004
CSPR/USDT:USDT,16.852050000000006,20.586
MASA/USDT:USDT,11.382525000000001,10.950000000000001
RBNT/USDT:USDT,10.7529,-0.876
BROCCOLI/USDT:USDT,10.950000000000001,10.950000000000001
ES/USDT:USDT,6.296250000000001,10.950000000000001
USDC/USDT:USDT,-8.0154,-15.4395
1000BTT/USDT:USDT,-28.267425000000003,-209.145
HMSTR/USDT:USDT,10.950000000000001,10.950000000000001
TWT/USDT:USDT,10.950000000000001,10.950000000000001
OBT/USDT:USDT,9.53745,10.950000000000001
ENJ/USDT:USDT,10.950000000000001,10.950000000000001
ATA/USDT:USDT,10.950000000000001,10.950000000000001
