,Symbol,7 Day Average Funding Rate (Annualized %),Current Funding Rate (Annualized %)
337,B3/USDT:USDT,28.275107879413135,10.94923963613638
338,BROCCOLI/USDT:USDT,69.72788635709821,10.94923963613638
339,SHELL/USDT:USDT,10.949239636136381,10.94923963613638
340,GPS/USDT:USDT,24.152979852589603,57.98717311297826
341,KAITO/USDT:USDT,10.860602934320038,10.94923963613638
342,PI/USDT:USDT,19.84940728322438,39.636247482813694
343,REDSTONE/USDT:USDT,-312.9317019651414,2.8468023053954585
344,SERAPH/USDT:USDT,9.119152439810726,7.664467745295464
345,VIC/USDT:USDT,10.949239636136381,10.94923963613638
346,ELX/USDT:USDT,-86.29245012503475,11.39116421228119
347,ARB/USDC:USDC,11.601785714285713,12.045
348,LTC/USDC:USDC,11.794714285714285,12.045
349,BMT/USDT:USDT,10.949239636136381,10.94923963613638
350,ENA/USDC:USDC,6.913662741674688,6.1315741962363735
351,1000BONK/USDC:USDC,10.324285714285713,12.045
352,BCH/USDC:USDC,2.247357142857143,12.045
353,NEAR/USDC:USDC,12.045,12.045
354,LINK/USDC:USDC,12.045,12.045
355,AVAX/USDC:USDC,11.0595,12.045
356,TIA/USDC:USDC,13.801255865168095,12.044163599750016
357,BOME/USDC:USDC,12.044163599750016,12.044163599750016
358,MUBARAK/USDT:USDT,10.949239636136381,10.94923963613638
359,EPIC/USDT:USDT,9.306853690715922,10.94923963613638
360,FIL/USDC:USDC,12.045,12.045
361,ETHFI/USDC:USDC,5.250421101709207,12.044163599750016
362,NEO/USDC:USDC,12.045,12.045
363,POPCAT/USDC:USDC,6.0225,6.0225
364,ONDO/USDC:USDC,6.392714285714287,12.483
365,NOT/USDC:USDC,6.0225,6.0225
366,FORM/USDT:USDT,10.95966748340889,5.47461981806819
367,KOMA/USDT:USDT,98.6901893717698,10.94923963613638
368,TUT/USDT:USDT,23.70771077405339,40.5121866537046
369,OP/USDC:USDC,12.045,12.045
370,POL/USDC:USDC,6.0225,6.0225
371,ETC/USDC:USDC,12.045,12.045
372,TONCOIN/USDC:USDC,6.0225,6.0225
373,BID/USDT:USDT,43.4371978136439,18.394722588709115
374,BANANAS31/USDT:USDT,10.949239636136381,10.94923963613638
375,BR/USDT:USDT,9.697897963435079,10.94923963613638
376,STRK/USDC:USDC,6.0225,6.0225
377,DOT/USDC:USDC,12.045,12.045
378,AEVO/USDC:USDC,6.0225,6.0225
379,XLM/USDC:USDC,12.045,12.045
380,SIREN/USDT:USDT,11.434134534308132,278.5486563433095
381,BROCCOLIF3B/USDT:USDT,57.984044758796514,10.94923963613638
382,ORCA/USDT:USDT,10.949239636136381,3.9417262690090973
383,PLUME/USDT:USDT,16.575063239655975,10.94923963613638
384,SHIB/USDC:USDC,9.854999999999999,12.045
385,ADA/USDC:USDC,23.514795599511938,24.088327199500032
386,HBAR/USDC:USDC,27.300104159433374,45.76782167905007
387,CRV/USDC:USDC,12.045,12.045
388,NIL/USDT:USDT,10.949239636136381,10.94923963613638
389,TRX/USDC:USDC,-1.4182857142857144,-2.2995
390,APT/USDC:USDC,12.045,12.045
391,ALGO/USDC:USDC,12.045,12.045
392,UNI/USDC:USDC,12.045,12.045
393,EIGEN/USDC:USDC,5.86607142857143,6.0225
394,PARTI/USDT:USDT,-4.172181693731587,10.94923963613638
395,AAVE/USDC:USDC,10.96564285714286,12.045
396,STX/USDC:USDC,11.794714285714285,12.045
397,PNUT/USDC:USDC,12.044163599750016,12.044163599750016
398,CATI/USDC:USDC,5.078714285714287,6.0225
399,ME/USDC:USDC,12.044163599750016,12.044163599750016
400,ACT/USDC:USDC,13.52491791244656,12.044163599750016
401,ENS/USDC:USDC,12.045,12.045
402,GALA/USDC:USDC,12.045,12.045
403,VANA/USDC:USDC,12.044163599750016,12.044163599750016
404,PAXG/USDT:USDT,-4.40576547263583,5.47461981806819
405,WAL/USDT:USDT,-83.28930173499855,10.94923963613638
406,IP/USDC:USDC,-41.17467741039177,48.19338705195887
407,KAITO/USDC:USDC,11.960740821569932,12.044163599750016
408,BERA/USDC:USDC,-6.551228571428572,-30.7695
409,FARTCOIN/USDC:USDC,29.62030017756703,44.891882508159156
410,FUNTOKEN/USDT:USDT,10.792821927048719,10.94923963613638
411,MLN/USDT:USDT,10.949239636136381,10.94923963613638
412,GUN/USDT:USDT,10.949239636136381,10.94923963613638
413,XAUT/USDT:USDT,-3.5246123781086625,-36.5704603846955
414,BABY/USDT:USDT,10.756324461594929,3.9417262690090973
415,PROMPT/USDT:USDT,14.791901356056625,10.94923963613638
416,PUMPBTC/USDT:USDT,11.288144672492981,10.94923963613638
417,FHE/USDT:USDT,13.696977392442985,10.94923963613638
418,STO/USDT:USDT,6.65818048349817,10.94923963613638
419,KERNEL/USDT:USDT,-8.347491741644925,10.94923963613638
420,WCT/USDT:USDT,10.761538385231187,10.94923963613638
421,DEEP/USDT:USDT,1.2826252145188333,10.94923963613638
422,INIT/USDT:USDT,10.949239636136381,10.94923963613638
423,BANK/USDT:USDT,12.57598381064807,10.94923963613638
424,EPT/USDT:USDT,15.14644816332199,71.60802722033192
425,HYPERLANE/USDT:USDT,10.271429563423174,10.94923963613638
426,FIS/USDT:USDT,10.871030781592548,10.94923963613638
427,ZORA/USDT:USDT,21.147674268651976,20.146600930490937
428,TAI/USDT:USDT,3.9419999999999997,10.950000000000001
429,SIGN/USDT:USDT,11.291273026674736,54.96518297340462
430,MILK/USDT:USDT,90.24884700467231,31.97177973751823
431,PUNDIX/USDT:USDT,21.689922326822547,10.94923963613638
432,AIOT/USDT:USDT,-288.2204846885633,5.47461981806819
433,HAEDAL/USDT:USDT,6.340131141686589,10.94923963613638
434,HOUSE/USDT:USDT,17.45517354945589,10.94923963613638
435,DOLO/USDT:USDT,-29.437812850298094,9.854315672522745
436,ASR/USDT:USDT,12.821038221552078,10.94923963613638
437,ALPINE/USDT:USDT,59.08209707659191,63.50558988959099
438,B2/USDT:USDT,20.031894610493318,77.73960141656829
439,SYRUP/USDT:USDT,10.474772585237135,10.94923963613638
440,OBOL/USDT:USDT,13.796041941531836,10.94923963613638
441,SXT/USDT:USDT,6.5956133998631055,10.94923963613638
442,DOOD/USDT:USDT,18.165309948713883,24.526296784945494
443,OG/USDT:USDT,6.527832392591784,7.664467745295464
444,ZKJ/USDT:USDT,11.486273770670687,10.94923963613638
445,SKYAI/USDT:USDT,25.735927068556748,10.94923963613638
446,LAUNCHCOIN/USDT:USDT,23.25827055660817,47.519700020831884
447,MYX/USDT:USDT,149.23827107529868,5.257460405668241
448,NXPC/USDT:USDT,9.353779003442222,10.94923963613638
449,REX/USDT:USDT,23.14621428571429,5.4750000000000005
450,AWE/USDT:USDT,10.657259912506078,10.94923963613638
451,B/USDT:USDT,37.18570337377365,55.403152558850074
452,SOON/USDT:USDT,20.445880147211998,10.94923963613638
453,ZBCN/USDT:USDT,13.864785714285718,10.950000000000001
454,HUMA/USDT:USDT,10.292285257968198,10.94923963613638
455,A/USDT:USDT,10.949239636136381,10.94923963613638
456,SOPH/USDT:USDT,10.297499181604456,10.94923963613638
457,FLOCK/USDT:USDT,8.2279255348708,43.81217004723535
458,PORT3/USDT:USDT,12.268362316109,10.94923963613638
459,LA/USDT:USDT,10.949239636136381,10.94923963613638
460,1000000BOB/USDT:USDT,178.44132252720541,389.57394625373234
